Date,證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,本益比,股價淨值比,殖利率,股利年度
20190102,2330,台積電,"32,900,482","12,329","7,276,419,230",226.5,226.5,219,219.5,-,6,"13,633,825","22,365,017","-8,731,192",0,0,0,"175,000","166,000","9,000","-794,000","742,000","1,375,000","-633,000","183,000","344,000","-161,000","-9,516,192",16.24,3.61,3.64,106
20190103,2330,台積電,"34,615,620","14,549","7,459,051,790",214,218,214,215.5,-,4,"14,327,199","28,959,678","-14,632,479",0,0,0,"8,000","47,000","-39,000","1,043,000","251,000","241,000","10,000","1,114,000","81,000","1,033,000","-13,628,479",15.94,3.55,3.71,106
20190104,2330,台積電,"67,043,521","28,786","13,987,136,785",211.5,211.5,206.5,208,-,7.5,"20,975,300","49,516,680","-28,541,380",0,0,0,"31,000","2,457,000","-2,426,000","2,689,000","1,161,000","422,000","739,000","1,984,000","34,000","1,950,000","-28,278,380",15.38,3.42,3.85,106
20190107,2330,台積電,"35,695,176","11,224","7,591,116,569",212,214,211,213,+,5,"27,607,176","23,450,094","4,157,082",0,0,0,"53,000","472,000","-419,000","1,055,000","502,000","321,000","181,000","1,113,000","239,000","874,000","4,793,082",15.75,3.51,3.76,106
20190108,2330,台積電,"23,794,481","9,377","5,019,703,557",212,212.5,210,211,-,2,"17,819,710","17,073,728","745,982",0,0,0,"55,000","1,438,000","-1,383,000","-104,000","287,000","118,000","169,000","340,000","613,000","-273,000","-741,018",15.61,3.47,3.79,106
20190109,2330,台積電,"51,255,446","14,098","11,006,827,093",212,216.5,211,215.5,+,4.5,"39,675,749","32,127,443","7,548,306",0,0,0,"303,000","717,000","-414,000","235,005","2,128,000","1,254,000","874,000","347,000","985,995","-638,995","7,369,311",15.94,3.55,3.71,106
20190110,2330,台積電,"20,832,593","6,018","4,491,377,349",216,216.5,214.5,216,+,0.5,"18,743,557","17,263,645","1,479,912",0,0,0,"22,000","278,000","-256,000","-297,000","44,000","67,000","-23,000","80,000","354,000","-274,000","926,912",15.98,3.56,3.7,106
20190111,2330,台積電,"28,658,288","11,198","6,296,719,320",219,220.5,218,220.5,+,4.5,"25,495,353","13,653,645","11,841,708",0,0,0,"505,000","146,000","359,000","-660,000","233,000","544,000","-311,000","84,000","433,000","-349,000","11,540,708",16.31,3.63,3.63,106
20190114,2330,台積電,"17,612,296","6,469","3,844,735,324",218.5,220,217,218.5,-,2,"11,122,000","12,972,338","-1,850,338",0,0,0,"40,000","642,000","-602,000","27,000","121,000","7,000","114,000","118,000","205,000","-87,000","-2,425,338",16.16,3.6,3.66,106
20190115,2330,台積電,"42,990,923","11,609","9,399,209,983",216.5,221,215.5,221,+,2.5,"34,125,091","24,271,930","9,853,161",0,0,0,"14,234","1,311,000","-1,296,766","-373,000","267,000","633,000","-366,000","401,000","408,000","-7,000","8,183,395",16.35,3.64,3.62,106
20190116,2330,台積電,"30,038,282","8,950","6,563,789,758",218.5,220,217.5,217.5,-,3.5,"17,878,988","25,650,697","-7,771,709",0,0,0,"4,000","620,000","-616,000","856,000","669,000","15,000","654,000","565,000","363,000","202,000","-7,531,709",16.09,3.58,3.68,106
20190117,2330,台積電,"21,163,986","8,288","4,646,131,841",218,221,218,220.5,+,3,"15,427,000","12,718,116","2,708,884",0,0,0,"302,000","240,000","62,000","-1,017,399","76,000","447,000","-371,000","93,000","739,399","-646,399","1,753,485",16.31,3.63,3.63,106
20190118,2330,台積電,"52,677,569","15,157","11,530,053,787",219,220,217.5,218.5,-,2,"29,104,264","42,694,216","-13,589,952",0,0,0,"181,000","391,000","-210,000","1,124,000","214,000","362,000","-148,000","1,349,000","77,000","1,272,000","-12,675,952",16.16,3.6,3.66,106
20190121,2330,台積電,"32,515,866","10,549","7,208,829,658",220,223,220,221,+,2.5,"24,369,578","21,026,114","3,343,464",0,0,0,"1,225,000","1,639,000","-414,000","864,000","506,000","91,000","415,000","599,000","150,000","449,000","3,793,464",16.35,3.64,3.62,106
20190122,2330,台積電,"30,958,483","8,258","6,854,867,566",220,223,219,223,+,2,"22,800,000","18,898,238","3,901,762",0,0,0,"1,166,000","3,000","1,163,000","-659,000","281,000","258,000","23,000","12,000","694,000","-682,000","4,405,762",16.49,3.67,3.59,106
20190123,2330,台積電,"18,671,213","7,059","4,121,110,926",221.5,222,220,220.5,-,2.5,"14,036,341","15,402,816","-1,366,475",0,0,0,"15,000","233,000","-218,000","-448,000","83,000","413,000","-330,000","17,000","135,000","-118,000","-2,032,475",16.31,3.63,3.63,106
20190124,2330,台積電,"31,348,924","6,291","6,958,753,608",222.5,222.5,220.5,222.5,+,2,"27,201,102","24,569,722","2,631,380",0,0,0,"134,000","29,000","105,000","-153,000",0,"82,000","-82,000","13,000","84,000","-71,000","2,583,380",16.46,3.66,3.6,106
20190125,2330,台積電,"48,039,764","14,979","10,870,045,150",226.5,227,225,226,+,3.5,"42,382,028","26,550,960","15,831,068",0,0,0,"738,000","13,000","725,000","209,000","260,000","192,000","68,000","178,000","37,000","141,000","16,765,068",16.72,3.72,3.54,106
20190128,2330,台積電,"29,134,257","10,189","6,665,379,096",229.5,229.5,228,229,+,3,"24,995,780","16,144,022","8,851,758",0,0,0,"886,000","134,000","752,000","-681,000","350,000","641,000","-291,000","22,000","412,000","-390,000","8,922,758",16.94,3.77,3.49,106
20190129,2330,台積電,"42,566,520","13,344","9,486,156,460",222.5,225,222,222.5,-,6.5,"27,167,747","37,032,304","-9,864,557",0,0,0,"88,000","616,000","-528,000","972,000","293,000","125,000","168,000","817,000","13,000","804,000","-9,420,557",16.46,3.66,3.6,106
20190130,2330,台積電,"51,889,945","12,858","11,453,957,730",220.5,221.5,220,221,-,1.5,"33,473,378","45,772,593","-12,299,215",0,0,0,"161,000","310,000","-149,000","493,000","450,000","42,000","408,000","199,000","114,000","85,000","-11,955,215",16.35,3.64,3.62,106
20190211,2330,台積電,"81,360,106","21,689","18,546,167,132",228,229,226.5,228,+,7,"74,928,232","45,381,859","29,546,373",0,0,0,"424,000","94,000","330,000","-1,012,000","238,000","497,000","-259,000","126,000","879,000","-753,000","28,864,373",16.86,3.75,3.51,106
20190212,2330,台積電,"30,125,670","13,313","6,921,488,930",230,230,229,230,+,2,"26,643,361","11,540,774","15,102,587",0,0,0,"1,226,000","293,000","933,000","-63,000","100,000","166,000","-66,000","96,000","93,000","3,000","15,972,587",17.01,3.79,3.48,106
20190213,2330,台積電,"28,634,925","10,230","6,575,201,825",232,232,228.5,229,-,1,"24,409,522","12,698,036","11,711,486",0,0,0,"50,000","602,000","-552,000","-63,000","98,000","26,000","72,000","210,000","345,000","-135,000","11,096,486",16.94,3.77,3.49,106
20190214,2330,台積電,"23,647,751","6,873","5,392,943,977",229.5,230,226,227,-,2,"18,838,207","18,057,469","780,738",0,0,0,0,"565,000","-565,000","412,000","277,000","21,000","256,000","351,000","195,000","156,000","627,738",16.79,3.74,3.52,106
20190215,2330,台積電,"22,369,799","5,743","5,093,773,373",229,229,226.5,227, ,0,"20,463,160","16,952,928","3,510,232",0,0,0,0,"393,000","-393,000","-468,000","15,000","174,000","-159,000","51,000","360,000","-309,000","2,649,232",16.79,3.74,3.52,106
20190218,2330,台積電,"18,163,916","7,035","4,169,729,625",229,230.5,228.5,230,+,3,"14,709,000","8,021,000","6,688,000",0,0,0,"153,000","95,000","58,000","-400,000","33,000","715,000","-682,000","399,000","117,000","282,000","6,346,000",17.01,3.79,3.48,106
20190219,2330,台積電,"18,423,023","6,471","4,228,108,427",230,230.5,229,229,-,1,"12,958,978","13,603,300","-644,322",0,0,0,"325,000","62,000","263,000","-84,000","62,000","121,000","-59,000","121,000","146,000","-25,000","-465,322",16.94,3.77,3.49,106
20190220,2330,台積電,"31,887,710","14,241","7,430,197,670",231.5,234.5,231,234.5,+,5.5,"26,348,508","13,977,444","12,371,064",0,0,0,"559,000","15,000","544,000","283,000","40,000","67,000","-27,000","475,000","165,000","310,000","13,198,064",17.34,3.86,3.41,106
20190221,2330,台積電,"34,013,489","11,443","8,013,908,284",235.5,236.5,234.5,236.5,+,2,"28,664,884","13,984,796","14,680,088",0,0,0,"57,000","72,000","-15,000","177,000","93,000","226,000","-133,000","795,000","485,000","310,000","14,842,088",17.49,3.89,3.38,106
20190222,2330,台積電,"22,032,163","6,913","5,187,054,985",235.5,236.5,234,236.5, ,0,"19,757,181","14,803,350","4,953,831",0,0,0,"230,000","170,000","60,000","-897,000","20,000","314,000","-294,000","62,000","665,000","-603,000","4,116,831",17.47,3.66,3.38,106
20190225,2330,台積電,"25,227,138","8,527","5,995,746,054",237.5,239,236,238,+,1.5,"20,670,114","15,443,415","5,226,699",0,0,0,"148,000","24,230","123,770","69,000","109,000","57,000","52,000","160,000","143,000","17,000","5,419,469",17.58,3.68,3.36,107
20190226,2330,台積電,"24,586,789","7,994","5,864,298,571",239,240,236.5,239.5,+,1.5,"20,005,821","15,058,177","4,947,644",0,0,0,"12,000","232,000","-220,000","71,000","277,000","149,000","128,000","329,000","386,000","-57,000","4,798,644",17.69,3.7,3.34,107
20190227,2330,台積電,"37,947,889","9,931","9,052,540,803",238.5,239.5,237,239,-,0.5,"34,264,501","31,414,567","2,849,934",0,0,0,"147,000","331,000","-184,000","-393,000","40,000","246,000","-206,000","99,000","286,000","-187,000","2,272,934",17.65,3.7,3.35,107
20190304,2330,台積電,"45,164,513","13,323","10,691,130,829",239.5,239.5,234.5,235.5,-,3.5,"35,157,681","33,525,725","1,631,956",0,0,0,0,"507,230","-507,230","624,250","442,000","48,000","394,000","576,000","345,750","230,250","1,748,976",17.39,3.64,3.4,107
20190305,2330,台積電,"23,708,407","8,706","5,533,050,748",234,234.5,232.5,233,-,2.5,"13,633,880","14,308,166","-674,286",0,0,0,0,"180,000","-180,000","362,000","300,000","343,000","-43,000","485,000","80,000","405,000","-492,286",17.21,3.6,3.43,107
20190306,2330,台積電,"20,811,226","7,090","4,872,352,124",235,235.5,233.5,234,+,1,"11,538,507","9,622,506","1,916,001",0,0,0,"8,000","30,000","-22,000","-823,000","5,000","1,043,000","-1,038,000","363,000","148,000","215,000","1,071,001",17.28,3.62,3.42,107
20190307,2330,台積電,"17,226,192","5,768","4,029,782,428",235,235,233,234, ,0,"11,678,710","11,650,133","28,577",0,0,0,"13,000","102,000","-89,000","-798,000","20,000","112,000","-92,000","31,000","737,000","-706,000","-858,423",17.28,3.62,3.42,107
20190308,2330,台積電,"22,535,659","8,931","5,183,171,608",231,231.5,229,230,-,4,"8,121,394","17,420,783","-9,299,389",0,0,0,"46,000","681,000","-635,000","220,000","155,000","88,000","67,000","250,000","97,000","153,000","-9,714,389",16.99,3.56,3.48,107
20190311,2330,台積電,"34,282,793","7,451","7,835,079,913",228,230.5,227.5,230.5,+,0.5,"22,982,519","30,941,575","-7,959,056",0,0,0,0,"219,000","-219,000","466,000","624,000","185,000","439,000","305,000","278,000","27,000","-7,712,056",17.02,3.56,3.47,107
20190312,2330,台積電,"23,839,972","9,253","5,601,351,324",233,237,232.5,235.5,+,5,"19,632,040","13,614,095","6,017,945",0,0,0,0,"42,000","-42,000","266,000","332,000","99,000","233,000","175,000","142,000","33,000","6,241,945",17.39,3.64,3.4,107
20190313,2330,台積電,"22,493,195","6,269","5,308,051,755",234,237,234,237,+,1.5,"17,142,344","10,438,878","6,703,466",0,0,0,"261,000","207,000","54,000","-744,000","92,000","279,000","-187,000","30,000","587,000","-557,000","6,013,466",17.5,3.66,3.38,107
20190314,2330,台積電,"17,281,356","6,564","4,077,045,380",239,239,234,234.5,-,2.5,"11,088,868","12,161,928","-1,073,060",0,0,0,"70,000",0,"70,000","-205,000","133,000","464,000","-331,000","252,000","126,000","126,000","-1,208,060",17.32,3.63,3.41,107
20190315,2330,台積電,"34,542,729","8,872","8,231,572,752",237,239.5,235.5,239,+,4.5,"30,573,000","19,847,623","10,725,377",0,0,0,"18,000","436,000","-418,000","-529,000","41,000","434,000","-393,000","150,000","286,000","-136,000","9,778,377",17.65,3.7,3.35,107
20190318,2330,台積電,"27,040,532","10,690","6,493,129,050",239.5,241,239,241,+,2,"22,769,334","7,839,000","14,930,334",0,0,0,"45,000","110,000","-65,000","403,000","105,000","13,000","92,000","483,000","172,000","311,000","15,268,334",17.8,3.73,3.32,107
20190319,2330,台積電,"14,620,009","7,105","3,496,720,720",239,240.5,238,240.5,-,0.5,"9,463,293","8,881,716","581,577",0,0,0,"42,000","99,000","-57,000","234,000","17,000","39,000","-22,000","286,000","30,000","256,000","758,577",17.76,3.72,3.33,107
20190320,2330,台積電,"23,055,971","6,757","5,563,557,011",242,242,239.5,242,+,1.5,"18,125,000","11,788,200","6,336,800",0,0,0,"37,000",0,"37,000","219,000","246,000","104,000","142,000","200,000","123,000","77,000","6,592,800",17.87,3.74,3.31,107
20190321,2330,台積電,"27,514,502","11,071","6,710,510,004",242.5,245.5,241,245.5,+,3.5,"21,504,985","10,834,256","10,670,729",0,0,0,0,"64,000","-64,000","-8,000","150,000","60,000","90,000","123,000","221,000","-98,000","10,598,729",18.13,3.8,3.26,107
20190322,2330,台積電,"22,996,467","10,485","5,680,726,299",248,248.5,244.5,248.5,+,3,"16,147,452","8,748,104","7,399,348",0,0,0,"291,000","9,228","281,772","-313,000","322,000","125,000","197,000","37,000","547,000","-510,000","7,368,120",18.35,3.84,3.22,107
20190325,2330,台積電,"19,273,254","8,468","4,662,705,968",240.5,243.5,240.5,241.5,-,7,"8,600,000","12,195,554","-3,595,554",0,0,0,"10,000","159,000","-149,000","-536,000","97,000","120,000","-23,000","85,000","598,000","-513,000","-4,280,554",17.84,3.73,3.31,107
20190326,2330,台積電,"21,053,170","6,630","5,109,273,236",243,244,241,244,+,2.5,"16,243,921","13,927,358","2,316,563",0,0,0,"11,000","116,000","-105,000","-85,000","58,000","78,000","-20,000","94,000","159,000","-65,000","2,126,563",18.02,3.77,3.28,107
20190327,2330,台積電,"23,622,089","7,603","5,703,467,700",242,242.5,240.5,241.5,-,2.5,"14,861,466","19,196,554","-4,335,088",0,0,0,"365,000","14,000","351,000","895,000","422,000","218,000","204,000","710,000","19,000","691,000","-3,089,088",17.84,3.73,3.31,107
20190328,2330,台積電,"13,998,054","3,948","3,379,510,718",240.5,242.5,240,242,+,0.5,"11,311,540","11,400,384","-88,844",0,0,0,"12,000","12,000",0,"-155,000","10,000","293,000","-283,000","214,000","86,000","128,000","-243,844",17.87,3.74,3.31,107
20190329,2330,台積電,"31,024,810","6,712","7,568,601,014",243,245.5,240.5,245.5,+,3.5,"27,305,875","23,734,541","3,571,334",0,0,0,"17,000","293,000","-276,000","-532,000","60,000","116,000","-56,000","155,000","631,000","-476,000","2,763,334",18.13,3.8,3.26,107
20190401,2330,台積電,"35,330,656","13,292","8,758,161,220",251,251,245,245.5, ,0,"26,776,665","14,506,267","12,270,398",0,0,0,"331,000","1,860","329,140","763,997","255,000","9,000","246,000","647,997","130,000","517,997","13,363,535",18.13,3.8,3.26,107
20190402,2330,台積電,"25,189,053","9,171","6,226,523,038",249.5,249.5,246,246,+,0.5,"17,758,738","11,343,673","6,415,065",0,0,0,"143,000","113,000","30,000","614,000","215,000","8,000","207,000","465,000","58,000","407,000","7,059,065",18.17,3.8,3.25,107
20190403,2330,台積電,"28,581,323","8,067","7,075,597,562",249,249,246.5,246.5,+,0.5,"23,727,263","18,889,075","4,838,188",0,0,0,"32,000","67,000","-35,000","-171,000","362,000","200,000","162,000","19,000","352,000","-333,000","4,632,188",18.21,3.81,3.25,107
20190408,2330,台積電,"46,426,821","16,430","11,682,512,762",251,253,250.5,253,+,6.5,"39,256,999","17,910,313","21,346,686",0,0,0,"259,000",0,"259,000","-107,000","202,000","122,000","80,000","236,000","423,000","-187,000","21,498,686",18.69,3.91,3.16,107
20190409,2330,台積電,"22,745,674","8,323","5,760,337,782",253,254,252,254,+,1,"17,914,693","13,680,947","4,233,746",0,0,0,"184,000","148,000","36,000","14,000","127,000","113,000","14,000","185,000","185,000",0,"4,283,746",18.76,3.93,3.15,107
20190410,2330,台積電,"33,174,934","9,992","8,403,528,302",253,254.5,252,254, ,0,"25,994,915","28,027,948","-2,033,033",0,0,0,"67,000","50,000","17,000","1,607,000","1,611,000",0,"1,611,000","68,000","72,000","-4,000","-409,033",18.76,3.93,3.15,107
20190411,2330,台積電,"25,146,840","8,284","6,347,861,680",253,254,251.5,252,-,2,"16,350,100","19,313,531","-2,963,431",0,0,0,"10,000","75,000","-65,000","722,000","631,000","271,000","360,000","434,000","72,000","362,000","-2,306,431",18.61,3.9,3.17,107
20190412,2330,台積電,"13,888,148","4,931","3,496,444,666",251.5,253,251,252, ,0,"11,874,410","9,837,463","2,036,947",0,0,0,"16,000","47,000","-31,000","138,000","46,000","7,000","39,000","217,000","118,000","99,000","2,143,947",18.61,3.9,3.17,107
20190415,2330,台積電,"17,257,002","6,739","4,403,988,510",255,256,254,255.5,+,3.5,"14,844,673","8,058,491","6,786,182",0,0,0,"20,000","42,000","-22,000","-343,000","109,000","204,000","-95,000","28,000","276,000","-248,000","6,421,182",18.87,3.95,3.13,107
20190416,2330,台積電,"20,231,648","7,676","5,185,697,928",257,257,255.5,257,+,1.5,"17,627,763","13,691,598","3,936,165",0,0,0,0,"247,000","-247,000","541,000","127,000","13,000","114,000","690,000","263,000","427,000","4,230,165",18.98,3.97,3.11,107
20190417,2330,台積電,"39,037,191","13,486","10,202,504,410",260,263,259.5,261.5,+,4.5,"33,839,637","14,605,582","19,234,055",0,0,0,"6,000","329,000","-323,000","1,395,000","1,505,000","244,000","1,261,000","662,000","528,000","134,000","20,306,055",19.31,4.04,3.06,107
20190418,2330,台積電,"48,525,490","12,208","12,836,006,732",264,266,263.5,264.5,+,3,"42,134,126","24,147,502","17,986,624",0,0,0,"53,000","128,000","-75,000","-908,000","251,000","279,000","-28,000","206,000","1,086,000","-880,000","17,003,624",19.53,4.09,3.02,107
20190419,2330,台積電,"47,698,699","14,431","12,712,409,558",269,269.5,263.5,264.5, ,0,"38,621,300","22,964,928","15,656,372",0,0,0,"55,000","53,000","2,000","-381,000","119,000","255,000","-136,000","404,000","649,000","-245,000","15,277,372",19.53,4.09,3.02,107
20190422,2330,台積電,"24,967,393","8,527","6,635,995,145",266.5,267.5,265,266,+,1.5,"20,624,000","11,020,000","9,604,000",0,0,0,803,"251,000","-250,197","-556,000","10,000","163,000","-153,000","60,000","463,000","-403,000","8,797,803",19.65,4.11,3.01,107
20190423,2330,台積電,"26,251,847","9,394","7,017,363,629",266.5,268,266,268,+,2,"22,892,090","13,085,020","9,807,070",0,0,0,"103,000","145,000","-42,000","69,000","122,000","113,000","9,000","111,000","51,000","60,000","9,834,070",19.79,4.14,2.99,107
20190424,2330,台積電,"37,386,755","9,687","10,044,241,090",270,270,267.5,269,+,1,"32,183,427","26,435,334","5,748,093",0,0,0,"148,000","34,000","114,000","-960,000","75,000","797,000","-722,000","89,000","327,000","-238,000","4,902,093",19.87,4.16,2.97,107
20190425,2330,台積電,"36,572,455","7,331","9,800,038,536",268.5,269,267,267.5,-,1.5,"32,597,425","28,061,451","4,535,974",0,0,0,"28,000","304,000","-276,000","-268,000",0,"284,000","-284,000","29,000","13,000","16,000","3,991,974",19.76,4.14,2.99,107
20190426,2330,台積電,"51,743,804","16,674","13,459,329,059",262,263,257.5,260,-,7.5,"27,476,527","37,172,755","-9,696,228",0,0,0,"10,000","20,000","-10,000","1,122,000","1,340,000","649,000","691,000","500,000","69,000","431,000","-8,584,228",19.2,4.02,3.08,107
20190429,2330,台積電,"32,651,618","10,407","8,477,117,257",260,262,258.5,259.5,-,0.5,"28,089,783","21,703,719","6,386,064",0,0,0,"35,000","101,000","-66,000","345,000","347,000","639,000","-292,000","680,000","43,000","637,000","6,665,064",19.17,4.01,3.08,107
20190430,2330,台積電,"40,446,419","10,939","10,484,399,861",260,260.5,258,259,-,0.5,"34,615,186","28,249,014","6,366,172",0,0,0,"197,000","88,000","109,000","321,000","46,000","32,000","14,000","388,000","81,000","307,000","6,796,172",19.13,4,3.09,107
20190502,2330,台積電,"27,376,394","9,110","7,122,135,656",261.5,262.5,258.5,259, ,0,"21,777,750","10,302,799","11,474,951",0,0,0,"32,000","50,000","-18,000","-959,000","147,000","885,000","-738,000","199,000","420,000","-221,000","10,497,951",19.13,4,3.09,107
20190503,2330,台積電,"30,200,246","10,068","7,940,572,444",262,265,260.5,265,+,6,"25,185,200","13,711,706","11,473,494",0,0,0,"55,000","45,925","9,075","-22,000","332,000","88,000","244,000","75,000","341,000","-266,000","11,460,569",19.57,4.1,3.02,107
20190506,2330,台積電,"33,688,187","12,535","8,717,053,470",260,260,258,259,-,6,"14,958,536","22,528,589","-7,570,053",0,0,0,"235,000","150,000","85,000","364,000","1,091,000","437,000","654,000","146,000","436,000","-290,000","-7,121,053",19.13,4,3.09,107
20190507,2330,台積電,"25,686,126","8,339","6,719,199,455",259.5,263,259,262.5,+,3.5,"12,363,929","16,305,171","-3,941,242",0,0,0,"830,000","12,044","817,956","388,000","868,000","481,000","387,000","275,000","274,000","1,000","-2,735,286",19.6,3.63,3.28,107
20190508,2330,台積電,"25,902,364","7,905","6,750,083,504",260,261.5,259.5,260,-,2.5,"13,961,377","22,026,155","-8,064,778",0,0,0,"39,000","127,023","-88,023","1,415,000","1,571,000","75,000","1,496,000","117,000","198,000","-81,000","-6,737,801",19.2,4.02,3.08,107
20190509,2330,台積電,"34,166,574","10,995","8,798,140,796",259.5,259.5,256,256.5,-,3.5,"21,158,713","25,858,678","-4,699,965",0,0,0,"10,000",0,"10,000","514,000","1,059,000","348,000","711,000","284,000","481,000","-197,000","-4,175,965",18.94,3.97,3.12,107
